date,phi_1_tc_0.0_omega_0.0_constraint_no_min,phi_1_tc_0.0_omega_0.0_constraint_min_3percent,phi_1_tc_0.0_omega_0.1_constraint_no_min,phi_1_tc_0.0_omega_0.1_constraint_min_3percent,phi_1_tc_0.05_omega_0.0_constraint_no_min,phi_1_tc_0.05_omega_0.0_constraint_min_3percent,phi_1_tc_0.05_omega_0.1_constraint_no_min,phi_1_tc_0.05_omega_0.1_constraint_min_3percent
2018-05-23 00:00:00+00:00,0.18488510328104957,0.45320673183965043,1.3747332634314373,1.2327568500882224,1.0655820620370617e-05,0.00613313325325156,0.5560630722332625,0.5847618489343548
2018-05-24 00:00:00+00:00,0.18509297154808577,0.4526077148044066,1.3793901465630898,1.2370097512309508,9.602219009580825e-06,0.005842902776012654,0.545933247870908,0.5769131002457034
2018-05-25 00:00:00+00:00,0.17706567875286489,0.44052574327445965,1.378102251863575,1.2331940692015655,8.225558694840422e-06,0.005418158011673452,0.533404431868515,0.5645293119037362
2018-05-29 00:00:00+00:00,0.1752023248594881,0.4405480348945724,1.3779579173899965,1.2387725379515997,7.350331401787295e-06,0.005169196914446437,0.5259854908876769,0.5618720293611714
2018-05-30 00:00:00+00:00,0.16961924298311098,0.42957313478089715,1.38955051737822,1.250395372362479,6.381069052221093e-06,0.004802639204560914,0.5296941477836931,0.5667591370009817
2018-05-31 00:00:00+00:00,0.16467745893911903,0.422152380104027,1.3906165310856837,1.2465755539950714,5.557052431383657e-06,0.004498753564207516,0.5288412858429669,0.5627645638763252
2018-06-01 00:00:00+00:00,0.16643871518445721,0.4260316782460226,1.4072392450397946,1.2592372022468319,5.060780904088965e-06,0.004333151437854694,0.5336825590996727,0.5661216199499085
2018-06-04 00:00:00+00:00,0.16594913687221133,0.42613331980463254,1.4237866898484905,1.2674504204711463,4.539816562179481e-06,0.004134860264007061,0.539484442223664,0.5695701842749877
2018-06-05 00:00:00+00:00,0.16524721913500642,0.42527401106144597,1.4456659657522501,1.2771979525586727,4.090190801859548e-06,0.0039363186403385195,0.5453207831329122,0.573742681216204
2018-06-06 00:00:00+00:00,0.16119242483197468,0.42105418330683547,1.446749942515329,1.2877273290545357,3.5808076583719094e-06,0.0037161894318841855,0.5396895525635175,0.5739808548477322
2018-06-07 00:00:00+00:00,0.16045497551184812,0.41849624656791795,1.4364301523433451,1.278261620566543,3.2063448313062018e-06,0.0035226685797116577,0.5256744631198528,0.5616526711567534
2018-06-08 00:00:00+00:00,0.15987838855564807,0.41593355198717996,1.4323064534725607,1.2754185051328635,3.012389880134448e-06,0.003471899295873796,0.5158784751877484,0.5540941056450956
2018-06-11 00:00:00+00:00,0.16526915000338213,0.42450572452265567,1.4364877474768694,1.2813601716123055,2.812722313862725e-06,0.0033837459532943676,0.5116586542722992,0.5511797312839769
2018-06-12 00:00:00+00:00,0.16414296618580315,0.42427062132590704,1.4450209623938952,1.2878150150097991,2.5303551103877496e-06,0.003226219625867391,0.5115793145447117,0.550596630447619
2018-06-13 00:00:00+00:00,0.16510550378561784,0.42665368623075245,1.4697726919863454,1.3036385148293475,2.29215765175674e-06,0.003095934718322405,0.5171633710034141,0.5539406318355463
2018-06-14 00:00:00+00:00,0.16677703023325258,0.4293479666532044,1.4961798488612776,1.3171619145755251,2.086147667425502e-06,0.002973072276144003,0.524638349089867,0.5578540266571592
2018-06-15 00:00:00+00:00,0.16112242805376953,0.42035962340796984,1.4805937680712433,1.304880233845679,1.8068017266690632e-06,0.0027740700741427605,0.5094589656983476,0.5448931117237263
2018-06-18 00:00:00+00:00,0.16681750765217634,0.42834946440113697,1.4837463305368046,1.3095016010372063,1.6899852865452464e-06,0.0026991900337489903,0.5010404213040741,0.5392438942912323
2018-06-19 00:00:00+00:00,0.1651078070821384,0.4240914681864458,1.5071070321944344,1.317726418038909,1.503666220925341e-06,0.0025481960669900246,0.5079372642726501,0.5423797037154705
2018-06-20 00:00:00+00:00,0.16100007987341772,0.4203811567290242,1.530034381511979,1.3293871676618945,1.389224738420427e-06,0.002511111999046855,0.5150078921722933,0.5470546031835344
